date,Real Upper Band,Real Middle Band,Real Lower Band
2015-07-13,213.5593,208.757,203.9547
2015-07-14,213.7148,208.838,203.9612
2015-07-15,213.7586,208.857,203.9554
2015-07-16,214.0131,208.941,203.8689
2015-07-17,213.9664,208.929,203.8916
2015-07-20,214.2501,209.0195,203.7889
2015-07-21,214.2297,209.013,203.7963
2015-07-22,214.1131,208.975,203.8369
2015-07-23,214.075,208.9565,203.838
2015-07-24,213.9823,208.862,203.7417
2015-07-27,213.8811,208.704,203.5269
2015-07-28,213.8595,208.896,203.9325
2015-07-29,213.9663,209.14,204.3137
2015-07-30,214.1253,209.3025,204.4797
2015-07-31,214.217,209.459,204.701
2015-08-03,214.195,209.612,205.029
2015-08-04,214.2042,209.6775,205.1508
2015-08-05,213.8182,209.956,206.0938
2015-08-06,213.2942,210.1335,206.9728
2015-08-07,213.2474,210.1555,207.0636
2015-08-10,213.2919,210.199,207.1061
2015-08-11,213.2492,210.096,206.9428
2015-08-12,213.1938,210.0105,206.8272
2015-08-13,212.8862,209.832,206.7778
2015-08-14,212.4844,209.6765,206.8686
2015-08-17,212.0765,209.5735,207.0705
2015-08-18,211.7843,209.482,207.1797
2015-08-19,211.5327,209.3315,207.1303
2015-08-20,212.1877,209.025,205.8623
2015-08-21,214.3979,208.5095,202.6211
2015-08-24,217.7981,207.65,197.5019
2015-08-25,219.9979,206.546,193.0941
2015-08-26,219.9878,205.7415,191.4952
2015-08-27,219.4799,205.1585,190.8371
2015-08-28,218.9246,204.598,190.2714
2015-08-31,218.4267,203.9885,189.5503
2015-09-01,218.262,203.111,187.96
2015-09-02,217.5254,202.3765,187.2276
2015-09-03,216.9002,201.7415,186.5828
2015-09-04,216.3553,200.975,185.5947
2015-09-08,215.1032,200.3165,185.5298
2015-09-09,214.0771,199.6215,185.1659
2015-09-10,212.8536,198.968,185.0824
2015-09-11,211.5393,198.37,185.2007
2015-09-14,209.8922,197.701,185.5098
2015-09-15,207.782,197.0955,186.409
2015-09-16,205.6697,196.606,187.5423
2015-09-17,203.6652,196.177,188.6888
2015-09-18,202.3162,195.7445,189.1728
2015-09-21,202.2087,195.685,189.1613
2015-09-22,201.859,195.9025,189.946
2015-09-23,200.8135,196.221,191.6285
2015-09-24,200.9034,196.1335,191.3636
2015-09-25,200.5787,195.819,191.0593
2015-09-28,200.8686,195.2525,189.6364
2015-09-29,201.0952,194.7795,188.4638
2015-09-30,201.1038,194.7705,188.4372
2015-10-01,201.0343,194.6065,188.1787
2015-10-02,200.9869,194.574,188.1611
2015-10-05,201.4276,194.868,188.3084
2015-10-06,201.4717,194.8845,188.2973
2015-10-07,201.9921,195.117,188.2419
2015-10-08,202.7537,195.385,188.0163
2015-10-09,203.4112,195.6145,187.8178
2015-10-12,204.103,195.8915,187.68
2015-10-13,204.3414,195.9815,187.6216
2015-10-14,204.2222,195.939,187.6558
2015-10-15,204.6698,196.0715,187.4732
2015-10-16,205.6086,196.467,187.3254
2015-10-19,206.4373,196.8135,187.1897
2015-10-20,207.1736,197.274,187.3744
2015-10-21,207.6268,197.6865,187.7462
2015-10-22,208.5033,198.3005,188.0977
2015-10-23,209.6656,199.033,188.4004
2015-10-26,209.8526,199.987,190.1214
2015-10-27,209.5268,200.9115,192.2962
2015-10-28,209.9476,201.779,193.6104
2015-10-29,210.0608,202.617,195.1732
2015-10-30,210.1758,203.2635,196.3512
2015-11-02,211.0651,203.8595,196.6539
2015-11-03,211.8005,204.52,197.2395
2015-11-04,212.3793,205.0685,197.7577
2015-11-05,212.9206,205.5155,198.1104
2015-11-06,213.3447,205.951,198.5573
2015-11-09,213.4356,206.279,199.1224
2015-11-10,213.3501,206.6945,200.0389
2015-11-11,212.8473,207.117,201.3867
2015-11-12,212.6513,207.2415,201.8317
2015-11-13,212.7302,207.205,201.6798
2015-11-16,212.6126,207.3175,202.0224
2015-11-17,212.4479,207.4355,202.4231
2015-11-18,212.1092,207.7795,203.4498
2015-11-19,212.1218,207.9465,203.7712
2015-11-20,212.2475,208.036,203.8245
2015-11-23,212.3457,208.14,203.9343
2015-11-24,212.4516,208.279,204.1064
2015-11-25,212.4859,208.298,204.1101
2015-11-27,212.5484,208.3315,204.1146
2015-11-30,212.585,208.3695,204.154
2015-12-01,212.6291,208.384,204.1389
2015-12-02,212.3342,208.2605,204.1868
2015-12-03,212.1298,208.022,203.9142
2015-12-04,212.0546,207.9955,203.9364
2015-12-07,211.8654,207.911,203.9566
2015-12-08,211.8298,207.8545,203.8792
2015-12-09,211.8001,207.6935,203.5869
2015-12-10,211.7826,207.6,203.4174
2015-12-11,212.1877,207.452,202.7163
2015-12-14,212.133,207.47,202.807
2015-12-15,212.1571,207.4405,202.7239
2015-12-16,212.2025,207.5685,202.9345
2015-12-17,212.1207,207.375,202.6293
2015-12-18,212.6351,206.9485,201.2619
2015-12-21,212.584,206.5665,200.549
2015-12-22,212.3318,206.288,200.2442
2015-12-23,211.9999,206.1215,200.2431
2015-12-24,211.633,205.9395,200.246
2015-12-28,211.1729,205.722,200.2711
2015-12-29,210.9957,205.6575,200.3193
2015-12-30,210.2409,205.42,200.5991
2015-12-31,209.8313,205.187,200.5427
2016-01-04,209.9371,204.9575,199.9778
2016-01-05,209.2726,204.5445,199.8163
2016-01-06,209.0784,204.068,199.0575
2016-01-07,209.8922,203.423,196.9537
2016-01-08,210.8617,202.7521,194.6425
2016-01-11,211.2608,202.0641,192.8674
2016-01-12,211.5537,201.6532,191.7526
2016-01-13,212.2906,200.9497,189.6087
2016-01-14,212.1201,200.2947,188.4692
2016-01-15,211.7319,199.2837,186.8354
2016-01-19,211.5246,198.4437,185.3627
2016-01-20,211.9126,197.7252,183.5377
2016-01-21,211.8181,196.9762,182.1342
2016-01-22,211.1063,196.3272,181.548
2016-01-25,209.9459,195.4082,180.8704
2016-01-26,208.5365,194.6342,180.7318
2016-01-27,207.0635,193.7802,180.4968
2016-01-28,204.7132,192.8657,181.0181
2016-01-29,202.4965,192.2552,182.0139
2016-02-01,200.5333,191.7442,182.9551
2016-02-02,198.9062,191.2012,183.4963
2016-02-03,196.8396,190.6982,184.5569
2016-02-04,195.253,190.3372,185.4215
2016-02-05,194.7413,190.0322,185.3232
2016-02-08,194.7362,189.7071,184.678
2016-02-09,194.6028,189.3731,184.1434
2016-02-10,194.0854,188.9535,183.8217
2016-02-11,194.4345,188.655,182.8755
2016-02-12,194.0289,188.39,182.7512
2016-02-16,194.1522,188.4885,182.8249
2016-02-17,194.7016,188.7295,182.7575
2016-02-18,195.0191,189.0515,183.084
2016-02-19,195.3132,189.317,183.3209
2016-02-22,195.9683,189.53,183.0918
2016-02-23,196.2505,189.764,183.2775
2016-02-24,196.5704,189.914,183.2576
2016-02-25,197.3168,190.2845,183.2523
2016-02-26,197.8935,190.5835,183.2735
2016-02-29,197.872,190.5755,183.279
2016-03-01,198.7044,190.7985,182.8926
2016-03-02,199.9061,191.2405,182.5748
2016-03-03,201.0951,191.6642,182.2333
2016-03-04,202.2807,192.1057,181.9308
2016-03-07,203.3619,192.7377,182.1135
2016-03-08,203.7256,193.3867,183.0478
2016-03-09,204.0576,194.0842,184.1108
2016-03-10,204.1704,194.7977,185.425
2016-03-11,204.0428,195.7927,187.5426
2016-03-14,204.1857,196.5862,188.9867
2016-03-15,204.4987,197.2057,189.9127
2016-03-16,205.2039,197.7287,190.2536
2016-03-17,205.9367,198.3557,190.7747
2016-03-18,206.3989,198.9747,191.5505
2016-03-21,207.0262,199.4692,191.9122
2016-03-22,207.1926,200.0812,192.9699
2016-03-23,207.0667,200.5817,194.0966
2016-03-24,207.0996,200.9607,194.8217
2016-03-28,206.9509,201.3682,195.7855
2016-03-29,206.4687,201.9463,197.4238
2016-03-30,206.8365,202.3418,197.847
2016-03-31,207.0909,202.6678,198.2446
2016-04-01,207.6072,203.025,198.4428
2016-04-04,207.9411,203.316,198.6909
2016-04-05,207.96,203.496,199.0319
2016-04-06,207.872,203.897,199.9219
2016-04-07,207.5184,204.1255,200.7325
2016-04-08,207.0359,204.3734,201.7109
2016-04-11,207.0011,204.4364,201.8718
2016-04-12,207.0875,204.6074,202.1274
2016-04-13,207.5306,204.899,202.2673
2016-04-14,207.9885,205.1325,202.2764
2016-04-15,208.3574,205.29,202.2225
2016-04-18,209.0153,205.5329,202.0506
2016-04-19,209.7338,205.7944,201.8551
2016-04-20,210.3859,206.0714,201.757
2016-04-21,210.6402,206.3595,202.0788
2016-04-22,210.8048,206.652,202.4991
2016-04-25,210.8443,206.9205,202.9966
2016-04-26,211.0351,207.1104,203.1857
2016-04-27,211.2841,207.2769,203.2697
2016-04-28,211.2987,207.3733,203.4478
2016-04-29,211.2912,207.3438,203.3964
2016-05-02,211.353,207.4298,203.5066
2016-05-03,211.2128,207.5283,203.8438
2016-05-04,211.2759,207.4578,203.6397
2016-05-05,211.1618,207.5088,203.8558
2016-05-06,211.0567,207.5698,204.083
2016-05-09,210.852,207.6633,204.4746
2016-05-10,210.8914,207.7898,204.6882
2016-05-11,210.8646,207.7148,204.5649
2016-05-12,210.8281,207.6423,204.4564
2016-05-13,210.9141,207.4913,204.0684
2016-05-16,210.7068,207.3683,204.0298
2016-05-17,210.4138,207.1158,203.8179
2016-05-18,209.9867,206.8563,203.726
2016-05-19,209.7942,206.6178,203.4415
2016-05-20,209.4631,206.4438,203.4246
2016-05-23,209.1663,206.2738,203.3814
2016-05-24,208.9537,206.2214,203.4891
2016-05-25,208.9343,206.2179,203.5015
2016-05-26,209.3108,206.3125,203.3142
2016-05-27,209.9608,206.508,203.0551
2016-05-31,210.3001,206.6015,202.9028
2016-06-01,210.8274,206.807,202.7866
2016-06-02,211.4074,207.102,202.7966
2016-06-03,211.7681,207.3675,202.9669
2016-06-06,212.3049,207.649,202.9931
2016-06-07,212.8348,207.9385,203.0423
2016-06-08,213.3971,208.1345,202.872
2016-06-09,213.8873,208.4135,202.9398
2016-06-10,214.0389,208.589,203.1392
2016-06-13,213.9345,208.7735,203.6125
2016-06-14,213.9289,208.8365,203.7441
2016-06-15,213.7677,208.9815,204.1952
2016-06-16,213.5757,209.1545,204.7332
2016-06-17,213.267,209.2705,205.2739
2016-06-20,213.0575,209.3885,205.7194
2016-06-21,212.7195,209.55,206.3805
2016-06-22,212.7081,209.5615,206.4148
2016-06-23,212.8276,209.638,206.4483
2016-06-24,213.5984,209.3275,205.0565
2016-06-27,214.7844,208.7955,202.8065
2016-06-28,214.9032,208.4634,202.0237
2016-06-29,214.7124,208.2829,201.8535
2016-06-30,214.5532,208.2112,201.8692
2016-07-01,214.5137,208.1932,201.8728
2016-07-05,214.2008,208.0462,201.8917
2016-07-06,213.9217,207.9452,201.9688
2016-07-07,213.4794,207.803,202.1267
2016-07-08,213.5985,207.8315,202.0646
2016-07-11,214.1905,207.998,201.8056
2016-07-12,215.2186,208.3231,201.4275
2016-07-13,216.1346,208.6671,201.1996
2016-07-14,217.2098,209.0856,200.9613
2016-07-15,218.0866,209.4586,200.8306
2016-07-18,218.9752,209.953,200.9309
2016-07-19,219.7295,210.37,201.0106
2016-07-20,220.5555,210.8023,201.0491
2016-07-21,221.1587,211.2105,201.2624
2016-07-22,221.8175,211.532,201.2465
2016-07-25,221.9591,212.208,202.457
2016-07-26,221.0952,213.0655,205.0359
2016-07-27,220.4859,213.7316,206.9772
2016-07-28,220.2739,214.2371,208.2002
2016-07-29,220.3627,214.6193,208.8759
2016-08-01,220.3699,214.9703,209.5707
2016-08-02,219.8112,215.3272,210.8433
2016-08-03,219.3142,215.6532,211.9923
2016-08-04,218.35,215.9974,213.6448
2016-08-05,218.259,216.2739,214.2888
2016-08-08,218.1506,216.5064,214.8622
2016-08-09,218.3034,216.6679,215.0325
2016-08-10,218.2799,216.8039,215.3279
2016-08-11,218.5744,216.9304,215.2864
2016-08-12,218.7529,217.0619,215.371
2016-08-15,219.0734,217.1959,215.3185
2016-08-16,219.1305,217.2844,215.4384
2016-08-17,219.2511,217.3487,215.4463
2016-08-18,219.4211,217.4784,215.5358
2016-08-19,219.5361,217.5434,215.5508
2016-08-22,219.6301,217.6374,215.6448
2016-08-23,219.7779,217.7484,215.719
2016-08-24,219.7647,217.8149,215.8652
2016-08-25,219.7527,217.8614,215.9701
2016-08-26,219.7493,217.8699,215.9906
2016-08-29,219.7814,217.941,216.1006
2016-08-30,219.5412,218.0635,216.5858
2016-08-31,219.3698,218.1235,216.8773
2016-09-01,219.2039,218.1725,217.1412
2016-09-02,219.217,218.182,217.1471
2016-09-06,219.3275,218.2311,217.1347
2016-09-07,219.4198,218.2726,217.1254
2016-09-08,219.4295,218.3161,217.2027
2016-09-09,220.4974,218.0476,215.5978
2016-09-12,220.4922,217.9416,215.391
2016-09-13,220.8639,217.6486,214.4333
2016-09-14,221.1677,217.4081,213.6484
2016-09-15,221.0955,217.2536,213.4117
2016-09-16,221.0972,216.9791,212.8609
2016-09-19,221.0534,216.7226,212.3917
2016-09-20,220.9418,216.4671,211.9923
2016-09-21,220.6403,216.3096,211.9789
2016-09-22,220.5688,216.2761,211.9834
2016-09-23,220.4343,216.1906,211.9469
2016-09-26,220.3317,216.0381,211.7445
2016-09-27,220.0605,215.8985,211.7366
2016-09-28,219.8963,215.8305,211.7648
2016-09-29,219.7257,215.6955,211.6654
2016-09-30,219.607,215.641,211.6751
2016-10-03,219.2767,215.5115,211.7464
2016-10-04,218.7069,215.294,211.8811
2016-10-05,218.0906,215.125,212.1594
2016-10-06,217.5408,214.9885,212.4362
2016-10-07,217.5055,215.0765,212.6475
2016-10-10,217.479,215.0675,212.656
2016-10-11,217.4599,215.0775,212.6951
2016-10-12,217.4085,215.1055,212.8025
2016-10-13,217.4667,214.992,212.5173
2016-10-14,217.4892,214.9795,212.4698
2016-10-17,217.6013,214.928,212.2547
2016-10-18,217.5859,214.9425,212.2991
2016-10-19,217.4919,214.8655,212.2391
2016-10-20,217.1319,214.7005,212.2691
2016-10-21,216.9754,214.6,212.2246
2016-10-24,217.0051,214.6325,212.2599
2016-10-25,216.9027,214.5625,212.2223
2016-10-26,216.5773,214.4175,212.2577
2016-10-27,216.5645,214.342,212.1195
2016-10-28,216.3175,214.154,211.9905
2016-10-31,216.1284,213.9925,211.8566
2016-11-01,216.2812,213.809,211.3368
2016-11-02,216.415,213.5145,210.614
2016-11-03,216.5379,213.1645,209.7911
2016-11-04,216.6497,212.84,209.0303
2016-11-07,216.1878,212.6895,209.1912
2016-11-08,216.2629,212.7235,209.1841
2016-11-09,216.7214,212.857,208.9925
2016-11-10,217.3043,213.0525,208.8006
2016-11-11,217.716,213.2175,208.719
2016-11-14,218.139,213.428,208.7169
2016-11-15,218.8215,213.6565,208.4914
2016-11-16,219.3152,213.836,208.3568
2016-11-17,220.0137,214.0915,208.1692
2016-11-18,220.5427,214.3175,208.0923
2016-11-21,221.3046,214.5805,207.8563
2016-11-22,222.1099,214.901,207.692
2016-11-23,222.8608,215.249,207.6371
2016-11-25,223.6817,215.6665,207.6512
2016-11-28,224.2055,216.0635,207.9214
2016-11-29,224.7169,216.4815,208.246
2016-11-30,224.9498,216.95,208.9501
2016-12-01,224.7904,217.4415,210.0925
2016-12-02,224.2168,217.9865,211.7561
2016-12-05,223.2214,218.609,213.9966
2016-12-06,223.0977,219.0365,214.9752
2016-12-07,223.6512,219.561,215.4707
2016-12-08,224.4921,219.9995,215.5069
2016-12-09,225.5628,220.479,215.3952
2016-12-12,226.285,220.9705,215.656
2016-12-13,227.2192,221.529,215.8388
2016-12-14,227.6948,221.909,216.1232
2016-12-15,228.2056,222.356,216.5064
2016-12-16,228.4054,222.6585,216.9116
2016-12-19,228.5528,223.01,217.4672
2016-12-20,228.8898,223.3225,217.7552
2016-12-21,229.0973,223.582,218.0667
2016-12-22,229.2183,223.816,218.4137
2016-12-23,229.3802,224.0255,218.6708
2016-12-27,229.4949,224.315,219.1351
2016-12-28,229.4283,224.4895,219.5507
2016-12-29,229.2553,224.688,220.1207
2016-12-30,228.8525,224.886,220.9195
2017-01-03,228.3308,225.164,221.9972
2017-01-04,228.0219,225.443,222.8641
2017-01-05,227.6301,225.678,223.7259
2017-01-06,227.8034,225.8085,223.8136
2017-01-09,227.8641,225.874,223.8839
2017-01-10,227.8586,225.8715,223.8844
2017-01-11,227.9669,225.914,223.8611
2017-01-12,227.7482,225.8525,223.9568
2017-01-13,227.8773,225.911,223.9447
2017-01-17,227.813,225.883,223.953
2017-01-18,227.893,225.9685,224.044
2017-01-19,227.9018,225.9875,224.0732
2017-01-20,227.9391,226.0045,224.0699
2017-01-23,227.9559,226.0235,224.0911
2017-01-24,228.1592,226.1345,224.1098
2017-01-25,228.8325,226.3275,223.8225
2017-01-26,229.306,226.4805,223.655
2017-01-27,229.5636,226.709,223.8544
2017-01-30,229.5288,226.869,224.2092
2017-01-31,229.2535,227.069,224.8845
2017-02-01,229.2146,227.188,225.1614
2017-02-02,229.2691,227.2475,225.2259
2017-02-03,229.5699,227.3945,225.2191
2017-02-06,229.7537,227.4805,225.2073
2017-02-07,229.9118,227.6045,225.2972
2017-02-08,230.0929,227.7435,225.3941
2017-02-09,230.5541,227.9185,225.2829
2017-02-10,231.1495,228.1675,225.1855
2017-02-13,231.9964,228.4535,224.9106
2017-02-14,232.8918,228.826,224.7602
2017-02-15,233.9704,229.2345,224.4986
2017-02-16,234.7208,229.675,224.6292
2017-02-17,235.4688,230.0925,224.7162
2017-02-21,236.3465,230.6095,224.8725
2017-02-22,237.108,231.0435,224.979
2017-02-23,237.8443,231.387,224.9297
2017-02-24,238.5422,231.7575,224.9728
2017-02-27,239.2034,232.1645,225.1256
2017-02-28,239.553,232.6105,225.668
2017-03-01,240.4214,233.223,226.0246
2017-03-02,240.791,233.7555,226.72
2017-03-03,241.0371,234.288,227.5389
2017-03-06,241.2099,234.7065,228.2031
2017-03-07,241.1118,235.11,229.1082
2017-03-08,240.8059,235.491,230.1761
2017-03-09,240.3695,235.872,231.3745
2017-03-10,240.077,236.2265,232.376
2017-03-13,239.7791,236.5415,233.3039
2017-03-14,239.4853,236.748,234.0107
2017-03-15,239.5262,237.0105,234.4948
2017-03-16,239.5884,237.1885,234.7886
2017-03-17,239.4236,237.304,235.1844
2017-03-20,239.2698,237.388,235.5062
2017-03-21,239.6954,237.25,234.8046
2017-03-22,239.8915,237.15,234.4085
2017-03-23,240.0797,237.0295,233.9793
2017-03-24,240.2341,236.8855,233.5369
2017-03-27,240.3461,236.711,233.0759
2017-03-28,240.3381,236.6535,232.9689
2017-03-29,239.8605,236.4415,233.0225
2017-03-30,239.657,236.3425,233.028
2017-03-31,239.3903,236.2085,233.0267
2017-04-03,239.2153,236.0895,232.9637
2017-04-04,239.1209,236.0135,232.9061
2017-04-05,239.066,235.9245,232.783
2017-04-06,238.9713,235.8535,232.7357
2017-04-07,238.7406,235.729,232.7174
2017-04-10,238.4643,235.6055,232.7467
2017-04-11,238.3176,235.5135,232.7094
2017-04-12,237.6548,235.2675,232.8802
2017-04-13,237.1598,234.969,232.7782
2017-04-17,236.8262,234.846,232.8658
2017-04-18,236.5141,234.701,232.8879
2017-04-19,236.5348,234.6865,232.8382
2017-04-20,236.5988,234.7395,232.8802
2017-04-21,236.5999,234.7675,232.9351
2017-04-24,236.9916,234.933,232.8744
2017-04-25,237.6828,235.1795,232.6762
2017-04-26,238.2044,235.3335,232.4626
2017-04-27,238.6918,235.4865,232.2812
2017-04-28,238.961,235.576,232.191
2017-05-01,239.369,235.723,232.077
2017-05-02,239.7681,235.895,232.0219
2017-05-03,240.0715,236.045,232.0185
2017-05-04,240.3923,236.244,232.0957
2017-05-05,240.8487,236.457,232.0653
2017-05-08,241.2433,236.68,232.1167
2017-05-09,241.5562,236.885,232.2138
2017-05-10,241.8904,237.1255,232.3606
2017-05-11,242.0318,237.393,232.7542
2017-05-12,241.8195,237.7165,233.6135
2017-05-15,241.9856,238.003,234.0204
2017-05-16,241.9082,238.3135,234.7188
2017-05-17,241.4917,238.4325,235.3733
2017-05-18,241.3286,238.504,235.6794
2017-05-19,240.8771,238.69,236.5029
2017-05-22,240.9061,238.8075,236.7089
2017-05-23,241.0451,238.8825,236.7199
2017-05-24,241.2686,238.993,236.7174
2017-05-25,241.716,239.151,236.586
2017-05-26,242.0761,239.3325,236.5889
2017-05-30,242.3549,239.4735,236.5921
2017-05-31,242.5912,239.607,236.6228
2017-06-01,243.2022,239.851,236.4998
2017-06-02,243.9202,240.1215,236.3228
2017-06-05,244.4838,240.336,236.1882
2017-06-06,244.8307,240.5135,236.1963
2017-06-07,245.2201,240.7245,236.2289
2017-06-08,245.5867,240.92,236.2533
2017-06-09,245.8524,241.1215,236.3906
2017-06-12,246.0601,241.3405,236.6209
2017-06-13,246.4456,241.553,236.6604
2017-06-14,246.7384,241.761,236.7836
2017-06-15,246.3883,242.1585,237.9287
2017-06-16,245.885,242.452,239.019
2017-06-19,245.7572,242.7695,239.7818
2017-06-20,245.5332,242.944,240.3548
2017-06-21,245.3127,243.089,240.8653
2017-06-22,245.1184,243.2005,241.2826
2017-06-23,245.0706,243.269,241.4674
2017-06-26,245.0017,243.348,241.6943
2017-06-27,245.0324,243.3395,241.6466
2017-06-28,244.8934,243.442,241.9906
2017-06-29,245.0562,243.3415,241.6268
2017-06-30,245.018,243.223,241.428
2017-07-03,244.9445,243.134,241.3235
2017-07-05,244.929,243.112,241.295
2017-07-06,245.0677,242.9565,240.8453
2017-07-07,244.9794,242.873,240.7666
2017-07-10,244.9232,242.821,240.7188
2017-07-11,244.8666,242.7625,240.6584
2017-07-12,244.7595,242.7355,240.7115
2017-07-13,244.7965,242.7445,240.6925
2017-07-14,245.1907,242.834,240.4773
2017-07-17,245.6084,242.9785,240.3486
2017-07-18,245.8176,243.0285,240.2394
2017-07-19,246.5076,243.2275,239.9474
2017-07-20,247.1189,243.435,239.7511
2017-07-21,247.6007,243.637,239.6733
2017-07-24,248.0107,243.8215,239.6323
2017-07-25,248.4903,244.028,239.5657
2017-07-26,248.8495,244.333,239.8165
2017-07-27,249.1836,244.5185,239.8534
2017-07-28,249.3341,244.7965,240.2589
2017-07-31,249.4411,245.045,240.6489
2017-08-01,249.6008,245.3005,241.0002
2017-08-02,249.7659,245.534,241.3021
2017-08-03,249.4513,245.8545,242.2577
2017-08-04,249.3344,246.1195,242.9046
2017-08-07,249.1935,246.3945,243.5955
2017-08-08,248.6953,246.648,244.6007
2017-08-09,248.4735,246.81,245.1465
2017-08-10,248.6427,246.777,244.9113
2017-08-11,248.8442,246.705,244.5658
2017-08-14,248.828,246.7555,244.683
2017-08-15,248.8129,246.798,244.7831
2017-08-16,248.8096,246.7955,244.7814
2017-08-17,249.1686,246.595,244.0214
2017-08-18,249.4609,246.3865,243.3121
2017-08-21,249.6098,246.1905,242.7712
2017-08-22,249.4772,246.0915,242.7058
2017-08-23,249.3379,245.948,242.5581
2017-08-24,249.2286,245.7875,242.3464
2017-08-25,249.1103,245.67,242.2297
2017-08-28,248.9932,245.56,242.1268
2017-08-29,248.7843,245.4365,242.0887
2017-08-30,248.5976,245.365,242.1324
2017-08-31,248.6841,245.3915,242.0989
2017-09-01,248.7632,245.413,242.0628
2017-09-05,248.4954,245.3225,242.1496
2017-09-06,248.4371,245.3045,242.1719
2017-09-07,248.375,245.2855,242.196
2017-09-08,248.4818,245.4265,242.3712
2017-09-11,249.0865,245.681,242.2755
2017-09-12,249.7481,245.8565,241.9649
2017-09-13,250.3576,246.0395,241.7214
2017-09-14,250.8517,246.197,241.5423
2017-09-15,251.1015,246.502,241.9025
2017-09-18,251.3088,246.8525,242.3962
2017-09-19,251.4696,247.206,242.9424
2017-09-20,251.7925,247.437,243.0815
2017-09-21,251.9027,247.6785,243.4543
2017-09-22,251.8812,247.951,244.0208
2017-09-25,251.7955,248.1695,244.5435
2017-09-26,251.6383,248.395,245.1517
2017-09-27,251.533,248.655,245.777
2017-09-28,251.5683,248.872,246.1757
2017-09-29,251.8626,249.059,246.2554
2017-10-02,252.3634,249.283,246.2026
2017-10-03,252.7065,249.623,246.5395
2017-10-04,253.1196,249.936,246.7524
2017-10-05,253.8057,250.3255,246.8453
2017-10-06,254.1749,250.715,247.2551
2017-10-09,254.6107,250.952,247.2933
2017-10-10,255.1435,251.1805,247.2175
2017-10-11,255.6908,251.423,247.1552
2017-10-12,256.0914,251.6505,247.2096
2017-10-13,256.4503,251.9385,247.4267
2017-10-16,256.8331,252.217,247.6009
2017-10-17,257.1944,252.492,247.7896
2017-10-18,257.5387,252.775,248.0113
2017-10-19,257.7651,253.095,248.4249
2017-10-20,258.1447,253.4785,248.8123
2017-10-23,258.1393,253.8375,249.5357
2017-10-24,258.0718,254.2115,250.3512
2017-10-25,257.8493,254.4735,251.0977
2017-10-26,257.562,254.737,251.912
2017-10-27,257.6818,255.061,252.4402
2017-10-30,257.6784,255.2825,252.8866
2017-10-31,257.7509,255.497,253.2431
2017-11-01,257.857,255.7135,253.57
2017-11-02,258.0941,255.86,253.6259
2017-11-03,258.4561,256.064,253.6719
2017-11-06,258.787,256.309,253.831
2017-11-07,259.0651,256.5115,253.9579
2017-11-08,259.4103,256.716,254.0217
2017-11-09,259.4801,256.8925,254.3049
2017-11-10,259.5252,257.0495,254.5738
2017-11-13,259.5985,257.2015,254.8045
2017-11-14,259.584,257.3145,255.045
2017-11-15,259.5391,257.3505,255.1619
2017-11-16,259.6239,257.492,255.3601
2017-11-17,259.6596,257.5295,255.3994
2017-11-20,259.6896,257.639,255.5884
2017-11-21,260.0376,257.8105,255.5834
2017-11-22,260.0955,258.034,255.9725
2017-11-24,260.2564,258.271,256.2856
2017-11-27,260.5377,258.397,256.2563
2017-11-28,261.472,258.703,255.934
2017-11-29,262.157,258.981,255.805
2017-11-30,263.4001,259.357,255.3139
2017-12-01,264.2236,259.7005,255.1774
2017-12-04,264.8598,259.985,255.1102
2017-12-05,265.2391,260.202,255.1649
2017-12-06,265.5822,260.4305,255.2788
2017-12-07,266.0258,260.6785,255.3312
2017-12-08,266.6549,261.0455,255.4361
2017-12-11,267.3375,261.4565,255.5755
2017-12-12,268.0096,261.879,255.7484
2017-12-13,268.5004,262.33,256.1596
2017-12-14,268.4921,262.791,257.0899
2017-12-15,268.7682,263.1855,257.6028
2017-12-18,269.1297,263.7025,258.2753
2017-12-19,269.1695,264.146,259.1225
2017-12-20,269.2885,264.498,259.7075
2017-12-21,269.3328,264.889,260.4452
2017-12-22,269.3094,265.2465,261.1836
2017-12-26,269.0217,265.5945,262.1673
2017-12-27,269.0817,265.817,262.5523
2017-12-28,269.1253,266.075,263.0247
2017-12-29,269.1951,266.1675,263.1399
2018-01-02,269.5059,266.383,263.2601
2018-01-03,270.118,266.6995,263.281
2018-01-04,270.7724,267.1205,263.4686
2018-01-05,271.7798,267.6295,263.4792
2018-01-08,272.7733,268.122,263.4707
2018-01-09,273.8359,268.5735,263.3111
2018-01-10,274.6395,268.964,263.2885
2018-01-11,275.8049,269.431,263.0571
2018-01-12,277.2251,269.9895,262.7539
2018-01-16,278.1096,270.555,263.0004
2018-01-17,279.4854,271.21,262.9346
2018-01-18,280.5916,271.757,262.9224
2018-01-19,281.7498,272.419,263.0882
2018-01-22,283.1971,273.202,263.2069
2018-01-23,284.5452,273.9875,263.4298
2018-01-24,285.6116,274.771,263.9304
2018-01-25,286.4383,275.5765,264.7147
2018-01-26,287.7131,276.5395,265.3659
2018-01-29,288.3457,277.38,266.4143
2018-01-30,288.1114,278.125,268.1386
2018-01-31,287.9112,278.7815,269.6518
2018-02-01,287.6957,279.337,270.9783
2018-02-02,287.3265,279.529,271.7315
2018-02-05,289.1094,279.0545,268.9996
2018-02-06,289.5527,278.815,268.0773
2018-02-07,290.134,278.4715,266.809
2018-02-08,292.3569,277.647,262.9371
2018-02-09,293.2231,276.916,260.6089
